Name,Position,Unnamed: 2,Unnamed: 3,Points,Unnamed: 5,Unnamed: 6,PPG,Unnamed: 8,Unnamed: 9,'FG,Unnamed: 11,Unnamed: 12,FG%,Unnamed: 14,Unnamed: 15,'2pt,Unnamed: 17,Unnamed: 18,2p%,Unnamed: 20,Unnamed: 21,'3pt,Unnamed: 23,Unnamed: 24,3p%,Unnamed: 26,Unnamed: 27,'FT,Unnamed: 29,Unnamed: 30,FT%,Unnamed: 32,Unnamed: 33,OFF,Unnamed: 35,Unnamed: 36,OFFPG,Unnamed: 38,Unnamed: 39,DEF,Unnamed: 41,Unnamed: 42,DEFPG,Unnamed: 44,Unnamed: 45,REB,Unnamed: 47,Unnamed: 48,RPG,Unnamed: 50,Unnamed: 51,AST,Unnamed: 53,Unnamed: 54,APG,Unnamed: 56,Unnamed: 57,STL,Unnamed: 59,Unnamed: 60,SPG,Unnamed: 62,Unnamed: 63,BLK,Unnamed: 65,Unnamed: 66,BPG,Unnamed: 68,Unnamed: 69,TO,Unnamed: 71,Unnamed: 72,TOPG,Unnamed: 74,Unnamed: 75,MIN,Unnamed: 77,Unnamed: 78,Ave Mins,Unnamed: 80,Unnamed: 81,Unnamed: 82,Point Guard,Player_Number,Composite_Score,Rating,Rank,Overall_Composite_Score,Overall_Rank
S. Makanjuola,Small Forward,10,11,14,21,8,12.8,'1-3,'2-8,'3-7,'8-11,'4-5,52.94%,'1-3,'2-8,'3-7,'8-11,'4-5,52.94%,'0-0,'0-0,'0-0,'0-0,'0-0,0.00%,'8-12,'7-8,'8-12,'5-5,'0-1,73.68%,6,8,7,8,1,6.0,17,4,10,3,3,7.4,23,12,17,11,4,13.4,0,1,3,0,1,1.0,1,1,0,0,1,0.6,1,2,0,1,3,1.4,4,1,3,1,3,2.4,41:18.0,28:26.0,29.933333333333334,20:26.0,31:45.0,30:22.0,0.0,0.0,0.0,0,163,39.54333333333333,87.27365654205606,5.0,39.54333333333333,12.0
D. Nolasco,Small Forward,14,5,5,4,3,6.2,'4-6,'2-4,'1-3,'2-3,'1-3,52.63%,'1-1,'1-2,'0-0,'2-2,'1-2,71.43%,'3-5,'1-2,'1-3,'0-1,'0-1,41.67%,'3-4,'0-0,'2-2,'0-0,'1-2,75.00%,1,1,0,0,0,0.4,3,4,4,0,1,2.4,4,5,4,0,1,2.8,2,2,3,0,2,1.8,0,0,0,1,2,0.6,0,0,0,0,0,0.0,2,2,0,1,1,1.2,20:45.0,17:03.0,17.15,16:47.0,15:36.0,17:28.0,0.0,0.0,0.0,0,173,20.58,45.73598130841122,22.0,20.58,102.0
E. Jimenez,Small Forward,2,5,0,0,9,3.2,'1-4,'2-6,'0-2,'0-4,'3-3,31.58%,'1-2,'1-2,'0-2,'0-2,'0-0,25.00%,'0-2,'1-4,'0-0,'0-2,'3-3,36.36%,'0-0,'0-0,'0-0,'0-0,'0-0,0.00%,0,1,2,1,0,0.8,3,1,3,1,2,2.0,3,2,5,2,2,2.8,2,1,0,0,1,0.8,2,1,3,3,2,2.2,0,0,0,0,0,0.0,4,3,1,1,1,2.0,15:32.0,14:59.0,16.216666666666665,10:53.0,08:19.0,13:11.0,0.0,0.0,0.0,0,175,18.096666666666664,40.29643691588785,25.0,18.096666666666664,117.0
R. Solitario,Small Forward,3,0,3,2,0,1.6,'1-2,'0-1,'1-6,'0-0,'0-1,20.00%,'0-0,'0-1,'0-0,'0-0,'0-0,0.00%,'1-2,'0-0,'1-6,'0-0,'0-1,22.22%,'0-0,'0-0,'0-0,'2-3,'0-0,66.67%,0,1,1,0,0,0.4,0,0,0,1,0,0.2,0,1,1,1,0,0.6,0,0,0,0,0,0.0,0,0,0,1,0,0.2,0,0,0,0,0,0.0,0,0,2,1,0,0.6,05:08.0,03:06.0,9.033333333333333,05:35.0,00:24.0,04:39.0,0.0,0.0,0.0,0,179,9.363333333333333,21.16676401869159,31.0,9.363333333333333,153.0
K. Buscar,Small Forward,4,2,0,0,2,1.6,'2-5,'1-3,'0-2,'0-5,'1-5,20.00%,'2-4,'1-2,'0-2,'0-4,'1-4,25.00%,'0-1,'0-1,'0-0,'0-1,'0-1,0.00%,'0-0,'0-0,'0-0,'0-0,'0-0,0.00%,0,2,0,1,1,0.8,3,3,1,2,2,2.2,3,5,1,3,3,3.0,2,0,0,2,1,1.0,0,3,0,1,4,1.6,0,0,0,0,0,0.0,7,3,2,3,5,4.0,27:19.0,20:37.0,8.033333333333333,23:21.0,30:32.0,21:58.0,0.0,0.0,0.0,0,180,7.243333333333332,16.52307242990654,33.0,7.243333333333332,162.0
P. Delig,Small Forward,0,0,0,0,0,0.0,'0-0,'0-2,'0-1,'0-0,'0-0,0.00%,'0-0,'0-0,'0-0,'0-0,'0-0,0.00%,'0-0,'0-2,'0-1,'0-0,'0-0,0.00%,'0-0,'0-0,'0-0,'0-0,'0-0,0.00%,0,0,0,0,0,0.0,0,0,0,0,1,0.2,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,2,0,0,0,0,0.4,01:12.0,02:30.0,3.35,04:20.0,00:00.0,02:16.0,0.0,0.0,0.0,0,187,2.98,7.184579439252337,37.0,2.98,193.0
R. Lumibao,Small Forward,0,0,2,0,4,1.2,'0-0,'0-3,'1-2,'0-0,'2-5,30.00%,'0-0,'0-2,'1-2,'0-0,'2-4,37.50%,'0-0,'0-1,'0-0,'0-0,'0-1,0.00%,'0-0,'0-0,'0-0,'0-0,'0-0,0.00%,0,0,1,0,1,0.4,0,1,3,0,6,2.0,0,1,4,0,7,2.4,0,0,0,0,0,0.0,0,0,1,0,0,0.2,0,0,0,0,0,0.0,0,0,1,1,5,1.4,00:55.0,06:20.0,12.666666666666666,00:56.0,15:34.0,07:17.0,0.0,0.0,0.0,0,188,12.866666666666665,28.840537383177573,29.0,12.866666666666665,137.0
D. Cruz,Small Forward,0,0,8,0,0,1.6,'0-4,'0-7,'4-5,'0-0,'0-2,22.22%,'0-4,'0-7,'4-4,'0-0,'0-2,23.53%,'0-0,'0-0,'0-1,'0-0,'0-0,0.00%,'0-2,'0-0,'0-0,'0-0,'0-0,0.00%,2,1,1,0,1,1.0,3,1,2,1,3,2.0,5,2,3,1,4,3.0,0,0,0,0,1,0.2,1,1,1,0,1,0.8,0,0,0,0,0,0.0,1,0,0,0,4,1.0,21:55.0,13:53.0,19.266666666666666,03:08.0,16:29.0,14:56.0,0.0,0.0,0.0,0,190,20.676666666666666,45.947721962616825,21.0,20.676666666666666,100.0
K. Kone,Small Forward,5,8,22,12,18,13.0,'1-5,'4-7,'10-13,'4-7,'8-11,62.79%,'1-5,'4-7,'10-13,'4-7,'8-11,62.79%,'0-0,'0-0,'0-0,'0-0,'0-0,0.00%,'3-6,'0-0,'2-2,'4-5,'2-4,64.71%,4,3,5,4,5,4.2,5,6,10,5,6,6.4,9,9,15,9,11,10.6,0,0,0,0,0,0.0,1,1,0,1,1,0.8,0,0,0,0,1,0.2,0,4,4,4,6,3.6,28:59.0,38:07.0,39.13333333333333,37:24.0,34:10.0,35:33.0,0.0,0.0,0.0,0,191,45.35333333333333,100.0,1.0,45.35333333333333,3.0
M. Camba,Small Forward,4,1,4,0,6,3.0,'1-1,'0-2,'1-4,'0-4,'2-2,30.77%,'1-1,'0-0,'1-2,'0-3,'1-1,42.86%,'0-0,'0-2,'0-2,'0-1,'1-1,16.67%,'2-2,'1-2,'2-6,'0-0,'1-2,50.00%,0,2,2,2,0,1.2,5,1,0,4,7,3.4,5,3,2,6,7,4.6,1,2,3,2,1,1.8,0,2,1,3,0,1.2,0,0,0,0,0,0.0,5,2,4,2,3,3.2,14:34.0,10:53.0,21.783333333333335,17:48.0,15:51.0,16:10.0,0.0,0.0,0.0,0,193,23.203333333333337,51.48218457943926,19.0,23.203333333333337,78.0
K. Sunga,Small Forward,7,12,14,11,8,10.4,'2-5,'6-9,'7-8,'4-7,'4-7,63.89%,'2-4,'6-9,'7-8,'4-7,'4-7,65.71%,'0-1,'0-0,'0-0,'0-0,'0-0,0.00%,'3-8,'0-0,'0-0,'3-6,'0-0,42.86%,7,2,3,5,3,4.0,7,3,4,3,4,4.2,14,5,7,8,7,8.2,2,1,1,0,1,1.0,0,1,1,5,0,1.4,1,0,0,1,0,0.4,2,2,1,1,1,1.4,25:54.0,31:18.0,22.95,28:11.0,33:59.0,28:27.0,0.0,0.0,0.0,0,194,30.28,66.98306074766356,10.0,30.28,45.0
S. Salvani,Small Forward,8,21,29,0,7,13.0,'2-8,'6-11,'11-21,'0-14,'2-9,33.33%,'2-7,'6-9,'11-18,'0-6,'2-4,47.73%,'0-1,'0-2,'0-3,'0-8,'0-5,0.00%,'4-8,'9-14,'7-9,'0-0,'3-4,65.71%,2,4,2,2,1,2.2,2,4,4,6,9,5.0,4,8,6,8,10,7.2,5,3,6,5,5,4.8,0,0,7,4,0,2.2,0,0,0,1,1,0.4,2,6,3,11,9,6.2,25:56.0,35:25.0,37.68333333333333,26:50.0,27:18.0,30:38.0,0.0,0.0,0.0,0,211,42.97333333333333,94.78679906542055,2.0,42.97333333333333,7.0
R. Ong,Small Forward,0,8,7,1,2,3.6,'0-2,'4-4,'2-6,'0-1,'1-4,41.18%,'0-2,'4-4,'2-6,'0-1,'1-4,41.18%,'0-0,'0-0,'0-0,'0-0,'0-0,0.00%,'0-0,'0-0,'3-4,'1-2,'0-0,66.67%,0,1,4,0,0,1.0,0,1,6,3,2,2.4,0,2,10,3,2,3.4,2,1,0,1,0,0.8,1,2,0,0,1,0.8,0,0,5,1,0,1.2,0,1,2,1,1,1.0,07:27.0,16:47.0,17.35,10:21.0,11:43.0,12:43.0,0.0,0.0,0.0,0,214,20.540000000000003,45.64836448598132,23.0,20.540000000000003,104.0
J. Macalalag,Shooting Guard,6,9,0,0,2,3.4,'2-7,'3-8,'0-4,'0-5,'0-2,19.23%,'0-3,'2-7,'0-4,'0-3,'0-2,10.53%,'2-4,'1-1,'0-0,'0-2,'0-0,42.86%,'0-0,'2-2,'0-0,'0-0,'2-4,66.67%,1,3,0,0,0,0.8,2,1,0,1,0,0.8,3,4,0,1,0,1.6,3,1,2,3,1,2.0,1,1,0,0,0,0.4,0,0,1,0,0,0.2,1,1,1,0,4,1.4,30:21.0,26:49.0,24.316666666666666,20:42.0,23:24.0,25:07.0,0.0,0.0,0.0,Center,3,25.846666666666668,56.79790026246718,13.0,25.846666666666668,65.0
V. Marasigan,Shooting Guard,0,0,2,5,1,1.6,'0-0,'0-0,'1-4,'2-4,'0-5,23.08%,'0-0,'0-0,'1-4,'2-4,'0-3,27.27%,'0-0,'0-0,'0-1,'0-0,'0-2,0.00%,'0-0,'0-0,'0-0,'1-2,'1-2,50.00%,0,1,0,0,0,0.2,1,0,1,0,1,0.6,1,1,1,0,1,0.8,1,1,0,1,0,0.6,0,0,0,4,0,0.8,0,0,0,0,0,0.0,2,2,2,2,1,1.8,02:38.0,03:45.0,6.55,10:50.0,11:54.0,07:08.0,0.0,0.0,0.0,0,11,6.37,12.980877390326206,36.0,6.37,167.0
A. Konov,Shooting Guard,0,0,0,4,0,0.8,'0-0,'0-0,'0-0,'1-3,'0-1,25.00%,'0-0,'0-0,'0-0,'0-0,'0-0,0.00%,'0-0,'0-0,'0-0,'1-3,'0-1,25.00%,'0-0,'0-0,'0-0,'1-1,'0-1,50.00%,0,0,0,0,0,0.0,0,0,0,2,1,0.6,0,0,0,2,1,0.6,0,0,0,0,1,0.2,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,00:00.0,00:00.0,0.0,09:55.0,04:59.0,02:58.0,0.0,0.0,0.0,0,13,0.6000000000000001,0.0,45.0,0.6000000000000001,213.0
H. Alarcon,Shooting Guard,7,5,4,16,0,6.4,'3-6,'2-7,'1-4,'7-14,'0-1,40.63%,'3-5,'1-3,'1-2,'7-9,'0-1,60.00%,'0-1,'1-4,'0-2,'0-5,'0-0,8.33%,'1-2,'1-4,'2-2,'2-2,'0-0,60.00%,1,0,1,0,0,0.4,3,1,0,3,1,1.6,4,3,1,3,1,2.4,2,0,2,1,0,1.0,0,0,0,3,0,0.6,0,0,0,0,0,0.0,1,0,0,0,1,0.4,20:26.0,24:46.0,15.666666666666666,26:17.0,08:45.0,19:10.0,0.0,0.0,0.0,0,19,19.486666666666668,42.48968878890139,24.0,19.486666666666668,111.0
R. Mantua,Shooting Guard,14,14,6,14,3,10.2,'7-8,'6-7,'2-5,'6-7,'1-4,70.97%,'7-7,'4-4,'2-3,'4-4,'1-2,90.00%,'0-1,'2-3,'0-2,'2-3,'0-2,36.36%,'0-1,'0-2,'2-2,'0-2,'1-1,37.50%,1,0,0,0,0,0.2,0,0,0,0,0,0.0,1,0,0,0,0,0.2,1,0,0,0,0,0.2,2,0,0,0,0,0.4,0,0,0,0,0,0.0,3,2,2,2,1,2.0,17:35.0,19:44.0,19.733333333333334,19:44.0,12:48.0,17:55.0,0.0,0.0,0.0,0,27,22.683333333333334,49.68128983877015,15.0,22.683333333333334,81.0
A. Fransman,Shooting Guard,8,0,5,3,18,6.8,'3-11,'0-0,'2-9,'1-7,'7-17,29.55%,'1-5,'0-0,'1-2,'0-2,'4-7,37.50%,'2-6,'0-0,'1-7,'1-5,'3-10,25.00%,'0-0,'0-0,'1-1,'1-3,'1-1,60.00%,0,0,0,0,1,0.2,7,0,0,2,10,3.8,7,0,0,2,11,4.0,2,0,0,2,3,1.4,0,0,1,0,1,0.4,0,0,0,2,1,0.6,3,0,0,3,4,2.0,26:03.0,00:00.0,14.916666666666666,19:20.0,23:14.0,16:42.0,0.0,0.0,0.0,0,29,18.076666666666668,39.31758530183727,26.0,18.076666666666668,118.0
A. Ronzone,Shooting Guard,0,0,0,0,0,0.0,'0-0,'0-0,'0-0,'0-0,'0-1,0.00%,'0-0,'0-0,'0-0,'0-0,'0-0,0.00%,'0-0,'0-0,'0-0,'0-0,'0-1,0.00%,'0-0,'0-0,'0-0,'0-0,'0-0,0.00%,0,0,0,0,0,0.0,0,1,1,0,0,0.4,0,1,1,0,0,0.4,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,2,0.4,02:37.0,02:22.0,2.3666666666666667,04:00.0,04:36.0,03:11.0,0.0,0.0,0.0,0,37,2.086666666666667,3.3445819272590924,44.0,2.086666666666667,202.0
M. Anabo,Shooting Guard,13,6,5,7,7,7.6,'3-7,'2-5,'2-2,'2-5,'2-5,45.83%,'0-1,'0-3,'2-2,'1-1,'1-1,50.00%,'3-6,'0-0,'0-0,'1-4,'1-4,35.71%,'4-7,'0-0,'1-0,'2-3,'2-3,69.23%,0,0,0,1,1,0.4,2,6,1,1,1,2.2,2,6,1,2,2,2.6,2,1,2,0,0,1.0,1,1,1,0,0,0.6,0,0,0,0,0,0.0,3,1,0,2,2,1.6,23:14.0,20:08.0,16.733333333333334,12:13.0,12:13.0,16:54.0,0.0,0.0,0.0,0,38,19.993333333333332,43.62954630671165,23.0,19.993333333333332,109.0
M. Ojarikre,Shooting Guard,2,13,17,17,0,9.8,'3-5,'5-14,'8-17,'8-17,'0-0,45.28%,'3-5,'5-13,'4-7,'4-7,'0-0,50.00%,'0-0,'0-1,'4-10,'3-6,'0-0,41.18%,'0-0,'3-4,'1-2,'1-2,'0-0,62.50%,2,3,3,3,3,2.8,3,6,7,7,7,6.0,5,9,10,10,10,8.8,0,1,4,4,4,2.6,0,0,2,2,0,0.8,0,2,1,1,0,0.8,2,5,2,2,0,2.2,22:15.0,21:35.0,24.583333333333332,24:35.0,18:04.0,22:12.0,0.0,0.0,0.0,0,40,31.013333333333332,68.4214473190851,6.0,31.013333333333332,37.0
C. Manzano,Shooting Guard,6,0,2,0,6,2.8,'1-1,'1-6,'1-1,'0-0,'3-8,37.50%,'1-1,'1-6,'1-1,'0-0,'3-7,40.00%,'0-0,'0-0,'0-0,'0-0,'0-1,0.00%,'0-1,'0-5,'0-1,'0-0,'0-0,0.00%,5,7,2,0,0,2.8,2,4,5,4,2,3.4,7,11,7,4,2,6.2,1,1,1,0,4,1.4,0,0,0,0,2,0.4,1,0,1,2,1,1.0,1,0,0,1,2,0.8,17:32.0,00:00.0,17.533333333333335,19:50.0,24:35.0,15:53.0,0.0,0.0,0.0,0,41,20.913333333333334,45.699287589051366,21.0,20.913333333333334,97.0
K. Paranada,Shooting Guard,12,9,3,8,13,9.0,'4-9,'3-8,'1-3,'3-5,'5-6,51.61%,'2-4,'3-7,'1-2,'1-2,'3-3,55.56%,'2-5,'0-1,'0-1,'2-3,'2-3,46.15%,'2-2,'3-4,'1-1,'0-0,'1-1,87.50%,1,0,0,0,0,0.2,1,2,0,0,1,0.8,2,2,0,0,1,1.0,4,6,2,1,2,3.0,0,0,0,2,2,0.8,0,1,0,1,0,0.4,0,0,1,2,0,0.6,24:06.0,19:16.0,7.55,16:36.0,14:37.0,16:25.0,0.0,0.0,0.0,0,43,12.839999999999998,27.536557930258716,31.0,12.839999999999998,138.0
S. Tuano,Shooting Guard,4,13,4,8,8,7.4,'2-7,'5-9,'2-6,'3-5,'4-10,43.24%,'2-7,'5-8,'2-5,'3-5,'4-10,45.71%,'0-0,'0-1,'0-1,'0-0,'0-0,0.00%,'0-0,'3-9,'0-0,'2-3,'0-0,41.67%,2,1,2,1,0,1.2,3,3,4,1,1,2.4,5,4,6,1,2,3.6,0,3,1,3,0,1.4,0,2,0,0,1,0.6,0,0,0,0,0,0.0,2,1,2,1,2,1.6,15:42.0,20:05.0,18.783333333333335,09:36.0,18:31.0,16:32.0,0.0,0.0,0.0,0,62,22.373333333333335,48.983877015373075,18.0,22.373333333333335,88.0
M. Asoro,Shooting Guard,0,0,0,0,0,0.0,'0-0,'0-0,'0-1,'0-1,'0-2,0.00%,'0-0,'0-0,'0-1,'0-1,'0-1,0.00%,'0-0,'0-0,'0-0,'0-0,'0-1,0.00%,'0-0,'0-0,'0-0,'0-0,'0-0,0.00%,0,0,0,0,0,0.0,0,0,1,1,1,0.6,0,0,1,1,1,0.6,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,1,0,2,2,1,1.2,00:46.0,00:00.0,4.95,04:57.0,11:36.0,04:27.0,0.0,0.0,0.0,0,66,3.9299999999999997,7.491563554555679,40.0,3.9299999999999997,180.0
G. Wilson,Shooting Guard,0,3,4,3,2,2.4,'0-2,'1-4,'2-5,'1-4,'0-0,26.67%,'0-1,'1-3,'2-5,'0-3,'0-0,25.00%,'0-1,'0-1,'0-0,'1-1,'0-0,33.33%,'0-0,'1-1,'0-0,'0-0,'2-2,100.00%,0,0,0,0,0,0.0,0,0,1,1,1,0.6,0,0,1,1,1,0.6,1,4,2,0,1,1.6,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,3,1,0,0,0.8,03:34.0,13:31.0,20.25,06:14.0,06:18.0,09:58.0,0.0,0.0,0.0,0,75,21.19,46.32170978627671,20.0,21.19,95.0
